order_id,cust_id,gender,age,date,status,channel,sku,category,size,quantity,currency,amount,ship_city,ship_pin_code,ship_country,b2b,month,year,revenue_bucket,cust_type
171-6908439-1987505,6908439,WOMEN,46,2022-12-04,REFUNDED,AMAZON,JNE3405-KR-XXL,KURTA,XXL,1,INR,399,MUZAFFARNAGAR,251001,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-9626742-4153157,9626742,MEN,63,2022-12-04,DELIVERED,AMAZON,JNE3797-KR-A-M,WESTERN DRESS,M,1,INR,771,MANMAD,423104,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-9383537-0791567,9383537,WOMEN,33,2022-12-04,DELIVERED,AMAZON,JNE3611-KR-XXL,KURTA,XXL,1,INR,459,SURYAPET,508213,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-6048785-9857964,6048785,WOMEN,58,2022-12-04,DELIVERED,AMAZON,JNE3546-KR-L,KURTA,L,1,INR,468,BENGALURU,560100,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-1040945-8225167,1040945,WOMEN,27,2022-12-04,DELIVERED,FLIPKART,MEN5007-KR-L,KURTA,L,1,INR,475,PIMPRI CHINCHWAD,411033,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-8224545-5941925,8224545,MEN,24,2022-12-04,DELIVERED,FLIPKART,SET333-KR-DPT-M,SET,M,1,INR,967,Kollam,691601,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-8391201-0161964,8391201,MEN,45,2022-12-04,DELIVERED,FLIPKART,JNE3860-DR-L,WESTERN DRESS,L,1,INR,614,BENGALURU,560099,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-2036568-3507558,2036568,WOMEN,22,2022-12-04,DELIVERED,AMAZON,SET268-KR-NP-L,SET,L,1,INR,788,Vadodara,390024,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-0131231-1980322,131231,WOMEN,42,2022-12-04,RETURNED,NALLI,J0382-SKD-XS,SET,XS,1,INR,1173,BENGALURU,560004,IN,0,DECEMBER,2022,HIGH,CUSTOMER
402-5387048-4695525,5387048,WOMEN,55,2022-12-04,DELIVERED,NALLI,J0201-TP-S,TOP,S,1,INR,625,SECUNDERABAD,500017,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-4700322-7377926,4700322,WOMEN,25,2022-12-04,RETURNED,AMAZON,SET377-KR-NP-S,SET,S,1,INR,1238,JAIPUR,302017,IN,0,DECEMBER,2022,HIGH,CUSTOMER
405-4774074-9942741,4774074,MEN,30,2022-12-04,DELIVERED,AMAZON,SET321-KR-DPT-XXL,SET,XXL,1,INR,927,LUCKNOW,226021,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-4236224-6705913,4236224,WOMEN,46,2022-12-04,DELIVERED,AMAZON,JNE3510-KR-XL,KURTA,XL,1,INR,424,GURUGRAM,122001,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-9698056-3215551,9698056,MEN,27,2022-12-04,DELIVERED,MYNTRA,J0333-DR-L,WESTERN DRESS,L,1,INR,825,BENGALURU,560067,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-1092399-0229128,1092399,WOMEN,46,2022-12-04,RETURNED,AMAZON,SET328-KR-NP-L,SET,L,1,INR,545,BENGALURU,560037,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-1867708-9856317,1867708,MEN,20,2022-12-04,DELIVERED,AMAZON,J0134-SET-XL,SET,XL,1,INR,729,PUNE,412207,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-7163849-6357160,7163849,WOMEN,26,2022-12-04,RETURNED,MYNTRA,J0088-TP-S,TOP,S,1,INR,497,ERNAKULAM,682017,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-7372776-3077164,7372776,MEN,49,2022-12-04,DELIVERED,MYNTRA,JNE3905-DR-M,WESTERN DRESS,M,1,INR,625,MUMBAI,400078,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-7757271-3277914,7757271,WOMEN,32,2022-12-04,DELIVERED,MYNTRA,JNE3693-KR-S,KURTA,S,1,INR,319,HARIDWAR,249405,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-6304030-7294757,6304030,WOMEN,34,2022-12-04,DELIVERED,MYNTRA,SAR002,SAREE,Free,1,INR,729,MAHNAR BAZAR,844506,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-7790665-4334734,7790665,WOMEN,36,2022-12-04,DELIVERED,AJIO,BL113-XXL,BLOUSE,XXL,1,INR,563,BELAGAVI,590019,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-5595686-6100341,5595686,WOMEN,73,2022-12-04,DELIVERED,OTHERS,JNE3405-KR-L,KURTA,L,1,INR,399,NEW DELHI,110067,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-8251665-3225166,8251665,WOMEN,56,2022-12-04,DELIVERED,FLIPKART,SET359-KR-NP-S,SET,S,1,INR,899,HYDERABAD,500049,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-7054852-3448331,7054852,MEN,73,2022-12-04,DELIVERED,MEESHO,NW020-ST-SR-XS,SET,XS,1,INR,525,BENGALURU,560025,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-1132538-4037168,1132538,WOMEN,18,2022-12-04,DELIVERED,AMAZON,JNE3475-KR-K-XL,KURTA,XL,1,INR,323,CHENNAI,600014,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-2642921-6231538,2642921,WOMEN,48,2022-12-04,DELIVERED,AJIO,J0012-SKD-L,SET,L,1,INR,1137,AHMEDABAD,380002,IN,0,DECEMBER,2022,HIGH,CUSTOMER
406-6293095-0239521,6293095,WOMEN,28,2022-12-04,DELIVERED,AMAZON,JNE3313-KR-XXL,KURTA,XXL,1,INR,582,SECUNDERABAD,500056,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-2438137-5393935,2438137,MEN,74,2022-12-04,DELIVERED,OTHERS,J0108-SKD-XL,SET,XL,1,INR,1083,MOHALI,140307,IN,0,DECEMBER,2022,HIGH,CUSTOMER
407-6539984-2399543,6539984,MEN,40,2022-12-04,DELIVERED,FLIPKART,SET375-KR-NP-S,SET,S,1,INR,696,PUNE,411028,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-4740407-5307521,4740407,MEN,71,2022-12-04,DELIVERED,MYNTRA,J0341-DR-XXL,WESTERN DRESS,XXL,1,INR,842,HYDERABAD,500089,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-9159866-0466729,9159866,MEN,22,2022-12-04,DELIVERED,MYNTRA,SET355-KR-PP-XXL,SET,XXL,1,INR,1229,KANPUR,208011,IN,0,DECEMBER,2022,HIGH,CUSTOMER
403-1619866-3571523,1619866,WOMEN,18,2022-12-04,CANCELLED,MYNTRA,SET268-KR-NP-XL,SET,XL,1,INR,698,Hyderabad,500034,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-6502399-8558757,6502399,WOMEN,48,2022-12-04,DELIVERED,MYNTRA,JNE3568-KR-XL,KURTA,XL,1,INR,435,MEERUT,250001,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-7238770-6140358,7238770,MEN,24,2022-12-04,DELIVERED,NALLI,J0285-SKD-L,SET,L,1,INR,1442,COIMBATORE,641018,IN,0,DECEMBER,2022,HIGH,CUSTOMER
407-1376871-0295557,1376871,MEN,41,2022-12-04,DELIVERED,OTHERS,J0005-DR-XL,WESTERN DRESS,XL,1,INR,899,HYDERABAD,500028,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-8257154-7073948,8257154,MEN,53,2022-12-04,DELIVERED,MYNTRA,SET374-KR-NP-L,SET,L,1,INR,597,UDAIPUR,313001,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-4145340-2637920,4145340,MEN,29,2022-12-04,DELIVERED,FLIPKART,J0164-DR-S,ETHNIC DRESS,S,1,INR,362,Kolkata,700033,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-9073647-9045956,9073647,WOMEN,37,2022-12-04,DELIVERED,AMAZON,JNE3515-KR-XXXL,KURTA,3XL,1,INR,453,HYDERABAD,500020,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-8882909-7090727,8882909,WOMEN,73,2022-12-04,DELIVERED,MYNTRA,SET350-KR-NP-XXL,SET,XXL,1,INR,1299,Mumbai,400060,IN,0,DECEMBER,2022,HIGH,CUSTOMER
405-9353236-5655530,9353236,MEN,42,2022-12-04,DELIVERED,OTHERS,J0230-SKD-XL,SET,XL,1,INR,969,DIBRUGARH,786001,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-8519920-6090711,8519920,WOMEN,33,2022-12-04,DELIVERED,FLIPKART,J0373-KR-XXXL,KURTA,3XL,1,INR,558,NUZVID,521201,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-9860710-2994745,9860710,WOMEN,29,2022-12-04,DELIVERED,MYNTRA,JNE3806-KR-XXXL,KURTA,3XL,1,INR,545,KOLHAPUR,416003,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-9474390-3484334,9474390,WOMEN,39,2022-12-04,DELIVERED,FLIPKART,JNE3463-KR-L,KURTA,L,1,INR,561,CHENNAI,600087,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-5085571-9113956,5085571,MEN,42,2022-12-04,DELIVERED,MYNTRA,JNE3797-KR-XXXL,WESTERN DRESS,3XL,1,INR,735,HYDERABAD,500013,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-9457709-1221161,9457709,WOMEN,59,2022-12-04,DELIVERED,MYNTRA,J0104-KR-XS,KURTA,XS,1,INR,446,KOZHIKODE,673580,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-2746120-7458740,2746120,MEN,46,2022-12-04,DELIVERED,AMAZON,SET348-KR-NP-XXXL,SET,3XL,1,INR,882,JAIPUR,302021,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-1878389-1237106,1878389,WOMEN,48,2022-12-04,DELIVERED,FLIPKART,J0230-SKD-XXL,SET,XXL,1,INR,1163,MUMBAI,400074,IN,0,DECEMBER,2022,HIGH,CUSTOMER
403-0476685-3465137,476685,MEN,33,2022-12-04,DELIVERED,OTHERS,J0002-SKD-XXL,SET,XXL,1,INR,1125,KOLKATA,700021,IN,0,DECEMBER,2022,HIGH,CUSTOMER
171-1845045-0161128,1845045,WOMEN,23,2022-12-04,DELIVERED,FLIPKART,NW003-TP-PJ-XL,SET,XL,1,INR,495,AURANGABAD,431001,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-9933073-6187548,9933073,WOMEN,42,2022-12-04,DELIVERED,FLIPKART,JNE3440-KR-N-XXXL,KURTA,3XL,1,INR,422,HYDERABAD,500085,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-5497347-2324338,5497347,WOMEN,38,2022-12-04,DELIVERED,AMAZON,JNE3423-KR-L,KURTA,L,1,INR,399,CHHAPI,385210,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-7912532-3769108,7912532,WOMEN,39,2022-12-04,DELIVERED,MYNTRA,JNE3568-KR-XXL,KURTA,XXL,1,INR,399,Adilabad,504001,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-9766258-8979520,9766258,WOMEN,50,2022-12-04,DELIVERED,MYNTRA,SET397-KR-NP-XS,SET,XS,1,INR,969,HYDERABAD,500037,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-1473140-7914743,1473140,MEN,31,2022-12-04,DELIVERED,FLIPKART,J0348-SET-M,SET,M,1,INR,499,NOIDA,201309,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-0524091-8412339,524091,WOMEN,33,2022-12-04,DELIVERED,AJIO,PJNE3068-KR-4XL,KURTA,4XL,1,INR,692,LUCKNOW,226001,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-6280655-6962731,6280655,WOMEN,23,2022-12-04,DELIVERED,MYNTRA,J0301-TP-XXL,TOP,XXL,1,INR,464,NOIDA,201301,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-1920070-1571501,1920070,MEN,57,2022-12-04,DELIVERED,MEESHO,SET332-KR-PP-S,SET,S,1,INR,525,TUNI,533401,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-2265901-9858750,2265901,WOMEN,35,2022-12-04,DELIVERED,MEESHO,SET268-KR-NP-L,SET,L,1,INR,788,Solapur,413004,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-0476593-3693958,476593,WOMEN,29,2022-12-04,RETURNED,MYNTRA,SET277-KR-NP-M,SET,M,1,INR,1268,HYDERABAD,501505,IN,0,DECEMBER,2022,HIGH,CUSTOMER
171-8490583-2352307,8490583,WOMEN,49,2022-12-04,DELIVERED,MEESHO,JNE3522-KR-L,KURTA,L,1,INR,342,HYDERABAD,500072,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-5716384-0233143,5716384,WOMEN,31,2022-12-04,DELIVERED,MYNTRA,SAR002,SAREE,Free,1,INR,630,Chennai,600063,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-5226206-1753945,5226206,WOMEN,38,2022-12-04,DELIVERED,AMAZON,J0297-TP-M,TOP,M,1,INR,574,SINGTAM,737134,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-3951365-4622755,3951365,MEN,46,2022-12-04,DELIVERED,FLIPKART,SET345-KR-NP-S,SET,S,1,INR,635,KOTTAYAM,686002,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-2485702-8968337,2485702,WOMEN,46,2022-12-04,DELIVERED,MYNTRA,SET291-KR-PP-S,SET,S,1,INR,579,VASCO DA GAMA,403726,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-5716802-5805922,5716802,MEN,68,2022-12-04,DELIVERED,MYNTRA,JNE3607-KR-XS,KURTA,XS,1,INR,417,ITANAGAR,791111,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-8120045-5093125,8120045,WOMEN,20,2022-12-04,DELIVERED,AMAZON,J0003-SET-XXXL,SET,3XL,1,INR,655,ROORKEE,247667,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-7328394-2683533,7328394,WOMEN,57,2022-12-04,DELIVERED,AJIO,SET339-KR-NP-M,SET,M,1,INR,688,GURUGRAM,122001,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-6875530-0340315,6875530,MEN,21,2022-12-04,CANCELLED,MYNTRA,J0203-TP-XS,TOP,XS,1,INR,568,HYDERABAD,500059,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-3453298-1736319,3453298,MEN,29,2022-12-04,DELIVERED,AMAZON,SAR001,SAREE,Free,1,INR,1176,BENGALURU,560064,IN,0,DECEMBER,2022,HIGH,CUSTOMER
406-6898340-9370767,6898340,WOMEN,49,2022-12-04,DELIVERED,NALLI,SET374-KR-NP-XL,SET,XL,1,INR,635,AJMER,305005,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-9867216-3827533,9867216,WOMEN,68,2022-12-04,DELIVERED,OTHERS,J0094-KR-XL,KURTA,XL,1,INR,568,MUMBAI,400053,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-5042032-5902761,5042032,WOMEN,31,2022-12-04,DELIVERED,OTHERS,SET401-KR-NP-M,SET,M,1,INR,1186,HYDERABAD,500055,IN,0,DECEMBER,2022,HIGH,CUSTOMER
402-0063406-6968362,63406,WOMEN,19,2022-12-04,DELIVERED,MYNTRA,SET224-KR-NP-XXXL,SET,3XL,1,INR,1098,BENGALURU,560034,IN,0,DECEMBER,2022,HIGH,CUSTOMER
404-8307667-6071518,8307667,MEN,30,2022-12-04,DELIVERED,OTHERS,SET293-KR-NP-XL,SET,XL,1,INR,692,BENGALURU,560027,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-7968627-6588328,7968627,WOMEN,26,2022-12-04,DELIVERED,OTHERS,PJNE3068-KR-4XL,KURTA,4XL,1,INR,1043,KALYAN,421306,IN,0,DECEMBER,2022,HIGH,CUSTOMER
408-5521742-2526737,5521742,WOMEN,29,2022-12-04,RETURNED,AMAZON,JNE3425-KR-L,KURTA,L,1,INR,356,BENGALURU,560050,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-5834744-7793919,5834744,WOMEN,66,2022-12-04,DELIVERED,NALLI,SET349-KR-NP-S,SET,S,1,INR,1093,GUNTUR,522019,IN,0,DECEMBER,2022,HIGH,CUSTOMER
408-7465655-2417933,7465655,WOMEN,53,2022-12-04,DELIVERED,AMAZON,SET183-KR-DH-M,SET,M,1,INR,759,PARGI,501501,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-3665568-5477149,3665568,WOMEN,41,2022-12-04,DELIVERED,AJIO,JNE3566-KR-XL,KURTA,XL,1,INR,368,THRISSUR,680022,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-7420219-7316315,7420219,MEN,39,2022-12-04,DELIVERED,AMAZON,J0341-DR-XL,WESTERN DRESS,XL,1,INR,744,Kolkata,700051,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-5160745-8578760,5160745,WOMEN,36,2022-12-04,DELIVERED,MYNTRA,SAR027,SAREE,Free,1,INR,597,INDORE,452001,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-8985896-3094744,8985896,MEN,29,2022-12-04,DELIVERED,AMAZON,J0137-SET-XXL,SET,XXL,1,INR,721,CHENNAI,600092,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-9796800-6627547,9796800,WOMEN,47,2022-12-04,DELIVERED,AMAZON,JNE3252-KR-XXXL,KURTA,3XL,1,INR,479,Kozikode,673012,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-5617430-3197928,5617430,WOMEN,20,2022-12-04,DELIVERED,AMAZON,J0354-KR-M,KURTA,M,1,INR,635,HYDERABAD,500084,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-8714035-8722711,8714035,WOMEN,44,2022-12-04,CANCELLED,AMAZON,SET374-KR-NP-XS,SET,XS,1,INR,589,THUMBE,574143,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-1798937-4461134,1798937,WOMEN,38,2022-12-04,DELIVERED,OTHERS,SET144-KR-NP-S,SET,S,1,INR,788,JALANDHAR,144005,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-2448060-6133124,2448060,WOMEN,28,2022-12-04,DELIVERED,AMAZON,MEN5032-KR-XXXL,KURTA,3XL,1,INR,811,GURUGRAM,122009,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-3863417-2662702,3863417,WOMEN,56,2022-12-04,DELIVERED,AJIO,JNE3672-TU-L,TOP,L,1,INR,574,Bangalore,560068,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-0282991-3215561,282991,WOMEN,26,2022-12-04,DELIVERED,MYNTRA,J0346-SET-XS,SET,XS,1,INR,474,MUMBAI,400007,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-2276390-9797969,2276390,MEN,37,2022-12-04,DELIVERED,AMAZON,J0013-SKD-L,SET,L,1,INR,1099,MUMBAI,400076,IN,0,DECEMBER,2022,HIGH,CUSTOMER
404-0089951-1037143,89951,MEN,63,2022-12-04,DELIVERED,MYNTRA,SET282-KR-PP-M,SET,M,1,INR,1099,KAITHAL,136027,IN,0,DECEMBER,2022,HIGH,CUSTOMER
407-2696952-4496353,2696952,WOMEN,35,2022-12-04,RETURNED,AMAZON,J0003-SET-XXXL,SET,3XL,1,INR,654,vikarabad,501101,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-9622079-6413136,9622079,WOMEN,18,2022-12-04,DELIVERED,AMAZON,MEN5027-KR-XXL,KURTA,XXL,1,INR,606,BENGALURU,560100,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-8773331-0580350,8773331,WOMEN,33,2022-12-04,DELIVERED,AMAZON,SET062-KR-SP-XXXL,SET,3XL,1,INR,684,KANNUR,670005,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-1035887-0881935,1035887,WOMEN,55,2022-12-04,DELIVERED,AMAZON,SET287-KR-NP-M,SET,M,1,INR,542,TADONG,737102,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-8863009-7029160,8863009,WOMEN,20,2022-12-04,RETURNED,NALLI,NW014-ST-SR-M,SET,M,1,INR,560,NAGPUR,440033,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-5771983-6473156,5771983,WOMEN,43,2022-12-04,DELIVERED,FLIPKART,NW035-ST-CP-XXL,SET,XXL,1,INR,582,IMPHAL,795001,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-0442536-7993105,442536,WOMEN,42,2022-12-04,DELIVERED,FLIPKART,MEN5011-KR-L,KURTA,L,1,INR,499,JABALPUR,483053,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-5850336-2669159,5850336,WOMEN,35,2022-12-04,DELIVERED,AMAZON,JNE3779-KR-XL,KURTA,XL,1,INR,346,HYDERABAD (500034),500034,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-7926847-6820357,7926847,WOMEN,32,2022-12-04,DELIVERED,AMAZON,J0301-TP-XXL,TOP,XXL,1,INR,487,PUNE,412307,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-1525291-4033115,1525291,WOMEN,75,2022-12-04,DELIVERED,MYNTRA,J0391-TP-L,TOP,L,1,INR,690,NEW DELHI,110092,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-4283278-7350709,4283278,WOMEN,28,2022-12-04,DELIVERED,MYNTRA,SET341-KR-NP-M,SET,M,1,INR,857,Chennai,600015,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-4667355-3438769,4667355,WOMEN,64,2022-12-04,DELIVERED,OTHERS,J0340-TP-XS,TOP,XS,1,INR,659,NEW DELHI,110064,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-0085101-4310729,85101,WOMEN,29,2022-12-04,DELIVERED,AMAZON,J0095-SET-L,SET,L,1,INR,647,NEW DELHI,110034,IN,0,DECEMBER,2022,LOW,CUSTOMER
405-4215381-1387550,4215381,WOMEN,41,2022-12-04,DELIVERED,MYNTRA,JNE3503-KR-S,KURTA,S,1,INR,318,JAIPUR,302017,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-8558087-9373934,8558087,WOMEN,40,2022-12-04,DELIVERED,AMAZON,J0089-TP-XXL,TOP,XXL,1,INR,360,Bangalore,560064,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-5827792-5989157,5827792,WOMEN,18,2022-12-04,DELIVERED,FLIPKART,SET333-KR-DPT-XL,SET,XL,1,INR,909,KOLKATA,700016,IN,1,DECEMBER,2022,LOW,BUSINESS
404-6723060-3710716,6723060,WOMEN,31,2022-12-04,DELIVERED,MYNTRA,SET171-KR-NP-L,SET,L,1,INR,792,THOOTHUKKUDI,628002,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-2944135-5841949,2944135,MEN,44,2022-12-04,DELIVERED,MYNTRA,JNE3797-KR-XXXL,WESTERN DRESS,3XL,1,INR,725,NARASINGAPURAM VELLORE DISTRICT,632406,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-5156440-5557142,5156440,WOMEN,32,2022-12-04,DELIVERED,AMAZON,MEN5027-KR-M,KURTA,M,1,INR,625,EDATHIRUTHY,680687,IN,0,DECEMBER,2022,LOW,CUSTOMER
171-0228693-4451506,228693,WOMEN,41,2022-12-04,DELIVERED,AJIO,SET291-KR-PP-XL,SET,XL,1,INR,563,PUNE,411024,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-2147583-0438768,2147583,WOMEN,21,2022-12-04,DELIVERED,AMAZON,J0083-KR-M,KURTA,M,1,INR,565,PUNE,411021,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-6048700-0847561,6048700,WOMEN,36,2022-12-04,DELIVERED,FLIPKART,NW015-TP-PJ-XXL,SET,XXL,1,INR,501,BHIMAVARAM,534202,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-6722174-1193131,6722174,MEN,48,2022-12-04,CANCELLED,FLIPKART,J0339-DR-M,WESTERN DRESS,M,1,INR,744,BENGALURU,560062,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-9624470-3476324,9624470,WOMEN,48,2022-12-04,CANCELLED,AJIO,JNE3431-KR-XS,KURTA,XS,1,INR,333,Tiruppur,641687,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-8164407-2451567,8164407,MEN,21,2022-12-04,DELIVERED,MYNTRA,J0341-DR-XL,WESTERN DRESS,XL,1,INR,744,CUTTACK,753001,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-9640916-4101160,9640916,WOMEN,46,2022-12-04,DELIVERED,MYNTRA,J0013-SKD-XXL,SET,XXL,1,INR,1085,Hissar,125005,IN,0,DECEMBER,2022,HIGH,CUSTOMER
404-0915050-8994707,915050,MEN,40,2022-12-04,RETURNED,FLIPKART,JNE3870-DR-XXXL,WESTERN DRESS,3XL,1,INR,721,RANBIRSINGHPORA,181102,IN,0,DECEMBER,2022,LOW,CUSTOMER
408-9285338-0178748,9285338,WOMEN,23,2022-12-04,DELIVERED,AMAZON,SET345-KR-NP-S,SET,S,1,INR,666,Jalna,431203,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-0644445-0198740,644445,WOMEN,43,2022-12-04,DELIVERED,AMAZON,J0122-TP-XXXL,TOP,3XL,1,INR,329,MUMBAI,400094,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-4997330-6723506,4997330,WOMEN,23,2022-12-04,DELIVERED,MEESHO,SET384-KR-NP-M,SET,M,1,INR,599,NOIDA,201301,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-3048145-0469117,3048145,WOMEN,72,2022-12-04,DELIVERED,AMAZON,MEN5011-KR-XL,KURTA,XL,1,INR,698,BETTIAH,845438,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-7168499-5342708,7168499,WOMEN,35,2022-12-04,DELIVERED,MYNTRA,J0160-TP-L,TOP,L,1,INR,352,GHAZIABAD,201014,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-3180908-1826707,3180908,WOMEN,28,2022-12-04,DELIVERED,AMAZON,SAR022,SAREE,Free,1,INR,627,CHENNAI,600064,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-2286700-9196347,2286700,MEN,65,2022-12-04,DELIVERED,NALLI,SAR022,SAREE,Free,1,INR,399,BENGALURU,560086,IN,0,DECEMBER,2022,LOW,CUSTOMER
402-3305763-7175509,3305763,MEN,36,2022-12-04,DELIVERED,MYNTRA,BL104-XL,BLOUSE,XL,1,INR,1149,PATNA,800023,IN,0,DECEMBER,2022,HIGH,CUSTOMER
171-5676727-5195556,5676727,MEN,70,2022-12-04,DELIVERED,MEESHO,BL087-S,BLOUSE,S,1,INR,647,BENGALURU,560076,IN,0,DECEMBER,2022,LOW,CUSTOMER
406-8302065-7086738,8302065,WOMEN,41,2022-12-04,DELIVERED,AMAZON,SET357-KR-NP-L,SET,L,1,INR,725,BENGALURU,560078,IN,0,DECEMBER,2022,LOW,CUSTOMER
404-7098912-5234706,7098912,MEN,23,2022-12-04,DELIVERED,AJIO,BL103-L,BLOUSE,L,1,INR,665,NAVI MUMBAI,400706,IN,0,DECEMBER,2022,LOW,CUSTOMER
407-3848348-8301958,3848348,MEN,23,2022-12-04,DELIVERED,AMAZON,J0005-DR-S,WESTERN DRESS,S,1,INR,1249,NEW DELHI,110047,IN,0,DECEMBER,2022,HIGH,CUSTOMER
405-9613429-2310750,9613429,WOMEN,48,2022-12-04,DELIVERED,OTHERS,SAR024,SAREE,Free,1,INR,877,Mavelikkara,690558,IN,0,DECEMBER,2022,LOW,CUSTOMER
403-2921633-1318754,2921633,WOMEN,22,2022-12-04,DELIVERED,FLIPKART,J0230-SKD-XXL,SET,XXL,1,INR,1111,RANCHI,834003,IN,0,DECEMBER,2022,HIGH,CUSTOMER
